,ansatz_hardware_efficient,ansatz_strongly_entangling,ansatz_convolutional,n_qubits,depth,goal_ce,input_type,sample_idx,sq_entropy_mean,sq_entropy_min,sq_entropy_max,half_entropy,half_purity,mz_mean,mz_min,mz_max,mz_abs_mean,mz_total,even_n_qubits,high_depth,product_like,highly_entangled,weakly_entangled,magnetization_balanced,half_entropy_norm,ent_gap,ent_gap_abs,sq_entropy_range,mz_abs_total,nontrivial
10,False,False,False,4,4,0.15,ps,2,0.4517516965238495,0.3389073838763065,0.5599260583508436,0.7509718630396034,0.6972136310994249,-0.47364577145989284,-0.8603486869177015,0.2670358398138192,0.6071636913668025,-1.8945830858395714,True,True,False,False,False,False,0.3754859315198017,0.6009718630396034,0.6009718630396034,0.22101867447453716,1.8945830858395714,True
11,False,False,False,4,4,0.15,ps,3,0.7570056243841294,0.6168002399667164,0.8975011534645632,1.216658121904228,0.5366222574274653,-0.19170273637752044,-0.6838366953064514,0.43600627513032875,0.40970587394268476,-0.7668109455100818,True,True,False,False,False,False,0.608329060952114,1.0666581219042282,1.0666581219042282,0.28070091349784676,0.7668109455100818,True
12,False,False,False,4,4,0.05,ps,0,0.19106944741486367,0.11406583560844505,0.2693843979418887,0.2620722638256307,0.9254824128193522,0.5410059684698812,0.2931641842942163,0.8768033715901206,0.5410059684698812,2.164023873879525,True,True,False,False,True,False,0.13103613191281535,0.2120722638256307,0.2120722638256307,0.15531856233344363,2.164023873879525,True
13,False,False,False,4,4,0.05,ps,1,0.23210809838646268,0.059627311448222815,0.3965482174413475,0.13256488466812827,0.9679930908376733,0.4569599673597178,-0.5528149168803533,0.9462199082461953,0.7333674257998943,1.8278398694388711,True,True,False,False,True,False,0.06628244233406413,0.08256488466812827,0.08256488466812827,0.3369209059931247,1.8278398694388711,True
14,False,False,False,4,4,0.05,ps,2,0.2851447216830994,0.04796361275063642,0.5070805351703489,0.5311276901204091,0.7948092650077092,0.20991648091271803,-0.9824544805135288,0.9779937373275713,0.7011437211694824,0.8396659236508721,True,True,False,False,False,False,0.26556384506020453,0.48112769012040907,0.48112769012040907,0.45911692241971247,0.8396659236508721,True
15,False,False,False,4,4,0.05,ps,3,0.11251248203517264,0.09959774977119165,0.1281538598989512,0.18236062153863786,0.9555827957720472,-0.16415932118863144,-0.9600772652275675,0.9494838860286744,0.7746468101285277,-0.6566372847545258,True,True,False,False,True,False,0.09118031076931893,0.13236062153863787,0.13236062153863787,0.02855611012775955,0.6566372847545258,True
16,False,False,False,4,5,0.25,ps,0,0.7764473209914478,0.547313963474984,0.9759249390922389,0.8553682271441866,0.6852712595192807,-0.19451432068924113,-0.5899530682230528,8.159352839691436e-05,0.19455511745343956,-0.7780572827569645,True,True,False,False,False,False,0.4276841135720933,0.6053682271441866,0.6053682271441866,0.4286109756172549,0.7780572827569645,True
17,False,False,False,4,5,0.25,ps,1,0.770829960971631,0.5735815510165925,0.9186475053823249,0.8167930822441918,0.6893045081188164,-0.08216704755838299,-0.4435674779271383,0.2735223834029235,0.32652250998875937,-0.32866819023353194,True,True,False,False,False,True,0.4083965411220959,0.5667930822441918,0.5667930822441918,0.3450659543657324,0.32866819023353194,True
18,False,False,False,4,5,0.25,ps,2,0.2884587920557602,0.19580072209482774,0.38139505951583114,0.42328796429015814,0.8711292264218399,-0.4556628914266324,-0.9273788266178262,0.8264624865875878,0.8688941347204263,-1.8226515657065296,True,True,False,False,False,False,0.21164398214507907,0.17328796429015814,0.17328796429015814,0.1855943374210034,1.8226515657065296,True
19,False,False,False,4,5,0.25,ps,3,0.8349939685774656,0.6693236084158403,0.9313024409412253,1.190359744159771,0.5092303045095476,-0.19884778135094755,-0.3671454253566705,0.2174107887455594,0.30755317572372726,-0.7953911254037902,True,True,False,False,False,False,0.5951798720798855,0.9403597441597711,0.9403597441597711,0.261978832525385,0.7953911254037902,True
20,False,False,False,4,5,0.15,ps,0,0.8236312349091701,0.6195036081274788,0.9940472676476345,1.0451164022204626,0.5293475596543803,-0.053170350467285084,-0.11486839902542789,0.027996611879390065,0.06716865640698011,-0.21268140186914034,True,True,False,False,False,True,0.5225582011102313,0.8951164022204626,0.8951164022204626,0.37454365952015567,0.21268140186914034,True
21,False,False,False,4,5,0.15,ps,1,0.5388531799029791,0.4150110611516937,0.641391827374837,0.774247466719182,0.7195180127584717,-0.4687860990315532,-0.8265124827816945,-0.07115701415944525,0.4687860990315532,-1.8751443961262129,True,True,False,False,False,False,0.387123733359591,0.624247466719182,0.624247466719182,0.2263807662231433,1.8751443961262129,True
22,False,False,False,4,5,0.15,ps,2,0.7285378023246147,0.5490595476756014,0.9037144366208472,1.2080408950226578,0.5106856540414976,0.2608187994166744,-0.4725622577854013,0.7262755464503211,0.49709992830937505,1.0432751976666976,True,True,False,False,False,False,0.6040204475113289,1.0580408950226579,1.0580408950226579,0.35465488894524577,1.0432751976666976,True
23,False,False,False,4,5,0.15,ps,3,0.6430170411247718,0.26030786559175245,0.9412375483109541,0.9876321293810199,0.5475689408107232,0.2923871767113222,-0.4394905310289581,0.9083688940684661,0.5121324422258012,1.1695487068452888,True,True,False,False,False,False,0.4938160646905099,0.8376321293810198,0.8376321293810198,0.6809296827192016,1.1695487068452888,True
24,False,False,False,4,5,0.05,ps,0,0.7878054676115798,0.6821806553503946,0.9250278805163381,0.7071171346647243,0.711818551497759,0.3987292707224387,0.061749385597446804,0.6202115827423903,0.3987292707224387,1.5949170828897548,True,True,False,False,False,False,0.35355856733236213,0.6571171346647242,0.6571171346647242,0.24284722516594348,1.5949170828897548,True
25,False,False,False,4,5,0.05,ps,1,0.9573037521909465,0.9044523606417516,0.9762846734619743,1.7658068174996717,0.3236440426917174,0.05597281262777812,-0.04534404668544051,0.17559593914072924,0.0977169152699161,0.22389125051111247,True,True,False,True,False,True,0.8829034087498359,1.7158068174996717,1.7158068174996717,0.07183231282022273,0.22389125051111247,True
26,False,False,False,4,5,0.05,ps,2,0.7607971317596085,0.6992291910005237,0.8049860551600664,0.5913912111135488,0.7949266804776809,0.10470854163186902,-0.5108992403543207,0.5921131027829245,0.3601581618090294,0.41883416652747607,True,True,False,False,False,False,0.2956956055567744,0.5413912111135487,0.5413912111135487,0.10575686415954266,0.41883416652747607,True
27,False,False,False,4,5,0.05,ps,3,0.880096709683197,0.6807019771584175,0.9548643337711957,1.3276562788925919,0.4590032503176402,0.1156523225368775,-0.044902004476707835,0.2008636656055667,0.1381033247752314,0.46260929014751,True,True,False,False,False,False,0.6638281394462959,1.2776562788925918,1.2776562788925918,0.2741623566127782,0.46260929014751,True
28,False,False,False,4,5,0.35,ps,0,0.7281207250813271,0.5888403027173739,0.8768508546905202,0.7130415199132855,0.7368307034583073,0.20311239928060965,-0.45675165241566024,0.6478975786398458,0.4314882254884398,0.8124495971224386,True,True,False,False,False,False,0.35652075995664273,0.3630415199132855,0.3630415199132855,0.2880105519731463,0.8124495971224386,True
29,False,False,False,4,5,0.35,ps,1,0.6851479128413485,0.43567767081779796,0.8516494480645316,0.7527359010239774,0.737857252747845,0.2547172342368231,-0.16126417299364598,0.8136132947109639,0.40303815847316765,1.0188689369472923,True,True,False,False,False,False,0.3763679505119887,0.4027359010239774,0.4027359010239774,0.4159717772467336,1.0188689369472923,True
30,False,False,False,4,5,0.35,ps,2,0.8615938991784527,0.7503161823770061,0.9283919694528971,1.152010062185711,0.5542610034452168,-0.04415026341498908,-0.23613450949800505,0.1819958046695715,0.1432647740147674,-0.17660105365995632,True,True,False,False,False,True,0.5760050310928555,0.802010062185711,0.802010062185711,0.178075787075891,0.17660105365995632,True
31,False,False,False,4,5,0.35,ps,3,0.8349947687476478,0.7632423417512791,0.9002007109176136,0.9806665568874027,0.6301504665565781,0.1930179704013937,-0.12590604753684623,0.398304903276844,0.25597099416981683,0.7720718816055748,True,True,False,False,False,False,0.49033327844370134,0.6306665568874027,0.6306665568874027,0.13695836916633441,0.7720718816055748,True
32,False,False,False,4,1,0.35,ps,0,0.7904459770208867,0.42164418454548636,0.963719145449792,0.8998679570172012,0.5677849927487735,-0.10646950537733113,-0.7367168044437425,0.2544497070478252,0.32503911260620627,-0.4258780215093245,True,False,False,False,False,False,0.4499339785086006,0.5498679570172013,0.5498679570172013,0.5420749609043056,0.4258780215093245,True
33,False,False,False,4,1,0.35,ps,1,0.4281543690282448,0.2422073485137698,0.55769766125749,0.44891900142273505,0.830051059724179,0.22524093942968546,-0.8045990178934421,0.9127723865687324,0.6275404483764065,0.9009637577187418,True,False,False,False,False,False,0.22445950071136753,0.09891900142273508,0.09891900142273508,0.3154903127437202,0.9009637577187418,True
34,False,False,False,4,1,0.35,ps,2,0.6688272835995731,0.2525243679116202,0.9207307484188846,0.6796078032969292,0.7050745183669804,0.08585316823946633,-0.5485224415615777,0.8899237025980495,0.36011438902025517,0.3434126729578653,True,False,False,False,False,True,0.3398039016484646,0.3296078032969292,0.3296078032969292,0.6682063805072644,0.3434126729578653,True
35,False,False,False,4,1,0.35,ps,3,0.917484524521663,0.8001213238440172,0.9750961529152318,0.8783447133958691,0.5819267027051118,-0.06672344614510353,-0.2805106279908457,0.3673606458674509,0.250403769078829,-0.26689378458041413,True,False,False,False,False,True,0.43917235669793453,0.5283447133958691,0.5283447133958691,0.17497482907121453,0.26689378458041413,True
36,False,False,False,4,1,0.05,ps,0,0.43715149307513285,0.21139544496146745,0.5899900238428929,0.5676935600531389,0.7682455368192538,-0.6225649942488136,-0.8106926738677971,-0.3179183040796128,0.6225649942488136,-2.4902599769952545,True,False,False,False,False,False,0.28384678002656943,0.5176935600531388,0.5176935600531388,0.37859457888142545,2.4902599769952545,True
37,False,False,False,4,1,0.05,ps,1,0.5891740521844094,0.13738849861105934,0.8603280056553704,0.8560746703750619,0.5963970222458528,-0.35028315584922687,-0.8420590673667866,0.29511616789340855,0.4978412397959312,-1.4011326233969075,True,False,False,False,False,False,0.42803733518753095,0.8060746703750619,0.8060746703750619,0.722939507044311,1.4011326233969075,True
38,False,False,False,4,1,0.05,ps,2,0.13579847922416188,0.11128860587519367,0.16016429748755875,0.061349205178961405,0.985772647297426,0.11927636723964281,-0.4917913602217724,0.8978220427449697,0.3771442513414941,0.47710546895857125,True,False,False,False,True,False,0.030674602589480703,0.011349205178961402,0.011349205178961402,0.04887569161236509,0.47710546895857125,True
39,False,False,False,4,1,0.05,ps,3,0.527165201422669,0.12369413000464823,0.7936005797922806,0.40075980755195306,0.8534763138823244,0.5944527758176911,0.39589358033665256,0.9244692318379353,0.5944527758176911,2.3778111032707643,True,False,False,False,False,False,0.20037990377597653,0.3507598075519531,0.3507598075519531,0.6699064497876324,2.3778111032707643,True
40,False,False,False,4,1,0.25,ps,0,0.6171976560553123,0.001836855863630433,0.9452592994343745,0.6430686634033529,0.7262064951084815,-0.25329158375874083,-0.9995145120622,0.06812278286569246,0.2873529751915871,-1.0131663350349633,True,False,False,False,False,False,0.32153433170167645,0.3930686634033529,0.3930686634033529,0.943422443570744,1.0131663350349633,True
41,False,False,False,4,1,0.25,ps,1,0.6831794525183021,0.3528999807447287,0.8917997830981723,0.5208616675097649,0.7932801982637947,0.493158428026543,0.31741567793678827,0.8085744195986069,0.493158428026543,1.972633712106172,True,False,False,False,False,False,0.26043083375488246,0.2708616675097649,0.2708616675097649,0.5388998023534436,1.972633712106172,True
42,False,False,False,4,1,0.25,ps,2,0.4878034996263547,0.0027266699700350607,0.8411521274811722,0.30698943112816907,0.8961709943385625,0.056130794918227395,-0.5449542079068421,0.9994037707409429,0.4435710904522441,0.22452317967290958,True,False,False,False,True,True,0.15349471556408453,0.056989431128169066,0.056989431128169066,0.8384254575111372,0.22452317967290958,True
43,False,False,False,4,1,0.25,ps,3,0.4932231478560031,0.21806020286552535,0.7718185901091872,0.07525802295509197,0.9818226896913416,-0.4623947316657057,-0.9300828271766309,0.0038952559479388804,0.4659425354257128,-1.8495789266628229,True,False,False,False,True,False,0.037629011477545986,-0.17474197704490801,0.17474197704490801,0.5537583872436618,1.8495789266628229,True
44,False,False,False,4,1,0.15,ps,0,0.7622545543055869,0.25980126689237937,0.9960440975578403,0.7636727226814182,0.6546478644522657,-0.012097339409770154,-0.019586115281557848,0.005537507117200746,0.014866092968370527,-0.048389357639080616,True,False,False,False,False,True,0.3818363613407091,0.6136727226814181,0.6136727226814181,0.7362428306654609,0.048389357639080616,True
45,False,False,False,4,1,0.15,ps,1,0.6085574139767338,0.05845911182457594,0.9101870765107765,0.7741396647067507,0.6481960576297439,0.20471170003201028,-0.09299566447608063,0.9290683338243984,0.28781339617344265,0.8188468001280411,True,False,False,False,False,False,0.38706983235337533,0.6241396647067506,0.6241396647067506,0.8517279646862005,0.8188468001280411,True
46,False,False,False,4,1,0.15,ps,2,0.6033315245305628,0.3976681214580373,0.7816587089705815,0.637334997090993,0.7294783967130818,0.06717529949159906,-0.06768051822616233,0.27060403635405506,0.12118703615593784,0.26870119796639624,True,False,False,False,False,True,0.3186674985454965,0.4873349970909929,0.4873349970909929,0.3839905875125442,0.26870119796639624,True
47,False,False,False,4,1,0.15,ps,3,0.7614163410288318,0.5432127112300873,0.9241954593445363,0.44555791196078054,0.8317175231426326,-0.027212179271759313,-0.635514887671421,0.5207564397644208,0.42897614232771,-0.10884871708703725,True,False,False,False,False,True,0.22277895598039027,0.2955579119607805,0.2955579119607805,0.380982748114449,0.10884871708703725,True
48,False,False,False,4,2,0.05,ps,0,0.2920815358758434,0.11876805465997847,0.44808726976111446,0.5069592490119369,0.8297098457569282,-0.46108900521187907,-0.967697305131362,0.8132480859899989,0.8677130482068784,-1.8443560208475163,True,False,False,False,False,False,0.25347962450596845,0.4569592490119369,0.4569592490119369,0.329319215101136,1.8443560208475163,True
49,False,False,False,4,2,0.05,ps,1,0.5826979598827136,0.19850524785272908,0.9468660938435407,1.141116405162027,0.5051196359615865,0.45359234056564607,-0.031188679293492616,0.9329320985867717,0.46918668021239235,1.8143693622625843,True,False,False,False,False,False,0.5705582025810135,1.091116405162027,1.091116405162027,0.7483608459908117,1.8143693622625843,True
50,False,False,False,4,2,0.05,ps,2,0.41925459548240196,0.32760780935176953,0.5109375932175162,0.7479888695719792,0.7445824709265533,0.12210048444794491,-0.240222185577538,0.43541515967940553,0.2422115772367139,0.48840193779177965,True,False,False,False,False,False,0.3739944347859896,0.6979888695719791,0.6979888695719791,0.18332978386574666,0.48840193779177965,True
51,False,False,False,4,2,0.05,ps,3,0.5073937831769522,0.4765046554525628,0.5451964328145906,0.9589245129307232,0.6786222882259638,-0.7519302037942976,-0.7857082541494067,-0.7141368134357937,0.7519302037942976,-3.0077208151771906,True,False,False,False,False,False,0.4794622564653616,0.9089245129307232,0.9089245129307232,0.0686917773620278,3.0077208151771906,True
52,False,False,False,4,2,0.25,ps,0,0.7352762714658265,0.6187341015185029,0.8761764635907927,0.8512109567330862,0.6551877351014781,-0.10493961037732767,-0.6429629311759579,0.44198609932085153,0.3839138339048712,-0.4197584415093107,True,False,False,False,False,False,0.4256054783665431,0.6012109567330862,0.6012109567330862,0.25744236207228977,0.4197584415093107,True
53,False,False,False,4,2,0.25,ps,1,0.7723331086924485,0.5783137113385637,0.9600222472222226,1.0115831814118603,0.5672434867860281,0.1655726619752334,-0.07969638529044785,0.6407006097814252,0.22493958477885156,0.6622906479009336,True,False,False,False,False,False,0.5057915907059302,0.7615831814118603,0.7615831814118603,0.38170853588365894,0.6622906479009336,True
54,False,False,False,4,2,0.25,ps,2,0.7929819984740204,0.6456523055399692,0.9562520053719308,1.1368247236709323,0.573928851810577,0.08543721874640553,-0.28326508817461,0.21779980798777382,0.2270697628337105,0.3417488749856221,True,False,False,False,False,True,0.5684123618354662,0.8868247236709323,0.8868247236709323,0.31059969983196156,0.3417488749856221,True
55,False,False,False,4,2,0.25,ps,3,0.8578541543587079,0.6515852090218754,0.980932532229456,1.1183324562141255,0.5615536168629707,-0.12898552772056823,-0.44498681220178393,0.11351435168389656,0.19709118128657846,-0.5159421108822729,True,False,False,False,False,False,0.5591662281070627,0.8683324562141255,0.8683324562141255,0.32934732320758053,0.5159421108822729,True
56,False,False,False,4,2,0.15,ps,0,0.7561718468257068,0.5869265604538437,0.9278881558607359,0.9151976925810705,0.6284905300600643,-0.08047932652350065,-0.31868938771067545,0.10009045196799415,0.13052455250749773,-0.3219173060940026,True,False,False,False,False,True,0.45759884629053527,0.7651976925810705,0.7651976925810705,0.3409615954068922,0.3219173060940026,True
57,False,False,False,4,2,0.15,ps,1,0.8361271853249963,0.7619557978645133,0.9137383348161444,1.5574730761524123,0.4117416768467631,0.016409906574365946,-0.28647412951016793,0.35035697322036236,0.2993986998347017,0.06563962629746378,True,False,False,False,False,True,0.7787365380762061,1.4074730761524124,1.4074730761524124,0.15178253695163113,0.06563962629746378,True
58,False,False,False,4,2,0.15,ps,2,0.6447384318257985,0.5333827222679212,0.741495028806773,1.1151914190566912,0.5843661215191183,-0.28911751092373683,-0.6840831036092154,0.0834840977407621,0.3500100943553841,-1.1564700436949473,True,False,False,False,False,False,0.5575957095283456,0.9651914190566911,0.9651914190566911,0.20811230653885182,1.1564700436949473,True
59,False,False,False,4,2,0.15,ps,3,0.6389582014088329,0.4053870192874658,0.8894383087289457,1.0969620729549405,0.5515883358745126,-0.003386971607809139,-0.5479233832967105,0.8378026742677924,0.42228830874170536,-0.013547886431236555,True,False,False,False,False,True,0.5484810364774703,0.9469620729549405,0.9469620729549405,0.4840512894414799,0.013547886431236555,True
60,False,False,False,4,2,0.35,ps,0,0.5295907501416179,0.3698326611682313,0.6669119798019902,0.5428968410429781,0.8293726915931945,-0.34359502878078596,-0.6151242331952151,0.17130330104329491,0.42924667930243343,-1.3743801151231438,True,False,False,False,False,False,0.27144842052148904,0.1928968410429781,0.1928968410429781,0.2970793186337589,1.3743801151231438,True
61,False,False,False,4,2,0.35,ps,1,0.7988554392126761,0.6845290771193513,0.9065392935563757,0.7079629097315538,0.7011656371861157,-0.025688098539911747,-0.31073784122425463,0.35108142915356766,0.20122881311669558,-0.10275239415964699,True,False,False,False,False,True,0.3539814548657769,0.35796290973155387,0.35796290973155387,0.22201021643702445,0.10275239415964699,True
62,False,False,False,4,2,0.35,ps,2,0.8225039687101936,0.7385341232650329,0.8771476555986928,0.8381200609423993,0.6946178573949223,-0.09122928006729146,-0.40069738317655484,0.20287123390929684,0.2498181065886807,-0.36491712026916584,True,False,False,False,False,True,0.41906003047119966,0.48812006094239935,0.48812006094239935,0.13861353233365992,0.36491712026916584,True
63,False,False,False,4,2,0.35,ps,3,0.8956587914937889,0.7484747490150967,0.9536082334923821,0.9358454652081354,0.6036331392975428,-0.01431019090202048,-0.16783228840028674,0.2619250886003778,0.14527273520220937,-0.05724076360808192,True,False,False,False,False,True,0.4679227326040677,0.5858454652081354,0.5858454652081354,0.2051334844772854,0.05724076360808192,True
64,False,False,False,4,3,0.25,ps,0,0.678725706190848,0.37786429870638794,0.8167711622635634,0.9857630052277213,0.5991137623185602,0.20758981096945475,-0.06252714961003114,0.7415025653724324,0.24944753362306563,0.830359243877819,True,True,False,False,False,False,0.49288150261386066,0.7357630052277213,0.7357630052277213,0.43890686355717545,0.830359243877819,True
65,False,False,False,4,3,0.25,ps,1,0.8265373214800573,0.7080651655658463,0.8995298148726475,1.0320844519420769,0.6090071453537204,-0.07046751459463954,-0.18581596795127525,0.1531586180245796,0.14704682360692933,-0.28187005837855816,True,True,False,False,False,True,0.5160422259710384,0.7820844519420769,0.7820844519420769,0.19146464930680118,0.28187005837855816,True
66,False,False,False,4,3,0.25,ps,2,0.7247343320122661,0.5928963344239916,0.8713278252388206,0.9390008066960466,0.6168276570886683,0.09328823943504502,-0.46384615951200026,0.5201091045842463,0.3507136643107973,0.3731529577401801,True,True,False,False,False,True,0.4695004033480233,0.6890008066960466,0.6890008066960466,0.278431490814829,0.3731529577401801,True
67,False,False,False,4,3,0.25,ps,3,0.5835307970886516,0.28531577002751285,0.8014688364112699,0.5273022792499429,0.8229699695058866,-0.21095125690526334,-0.866772351922843,0.32505214199191484,0.533584287136819,-0.8438050276210534,True,True,False,False,False,False,0.26365113962497144,0.2773022792499429,0.2773022792499429,0.516153066383757,0.8438050276210534,True
68,False,False,False,4,3,0.05,ps,0,0.8978054748137392,0.7807736072127172,0.9639172453036888,1.5439992527984796,0.4108408226956072,-0.1453827533531607,-0.5247547599080269,0.15014602628251084,0.22780397050087797,-0.5815310134126428,True,True,False,False,False,False,0.7719996263992398,1.4939992527984796,1.4939992527984796,0.18314363809097167,0.5815310134126428,True
69,False,False,False,4,3,0.05,ps,1,0.7428699382772074,0.4270840592102966,0.9962787496957181,0.5687217729878229,0.8150242752130422,-0.024163027069330795,-0.823945445316572,0.7432011146434297,0.42125745765270295,-0.09665210827732318,True,True,False,False,False,True,0.28436088649391145,0.5187217729878228,0.5187217729878228,0.5691946904854215,0.09665210827732318,True
70,False,False,False,4,3,0.05,ps,2,0.9141107671063673,0.7996942626757138,0.9768902921021114,1.6130603576765004,0.38104326950429745,0.22416973000955656,0.02905000311739997,0.5042851998518515,0.22416973000955656,0.8966789200382262,True,True,False,True,False,False,0.8065301788382502,1.5630603576765003,1.5630603576765003,0.17719602942639767,0.8966789200382262,True
71,False,False,False,4,3,0.05,ps,3,0.9373434071531099,0.8853196976874755,0.9948152021788528,1.7424742834351494,0.3352074657303267,-0.034136155579489055,-0.3223242283141561,0.24817139794882997,0.19847428373882398,-0.13654462231795622,True,True,False,True,False,True,0.8712371417175747,1.6924742834351494,1.6924742834351494,0.10949550449137724,0.13654462231795622,True
72,False,False,False,4,3,0.15,ps,0,0.6179929376667733,0.3023918703241365,0.8293842940884787,0.6450450898613858,0.7839409139519893,-0.5916109412583712,-0.8834917500618279,-0.3851209752766386,0.5916109412583712,-2.366443765033485,True,True,False,False,False,False,0.3225225449306929,0.49504508986138573,0.49504508986138573,0.5269924237643422,2.366443765033485,True
73,False,False,False,4,3,0.15,ps,1,0.7025185073980342,0.5895637046406437,0.8073094490353314,0.7147231523859529,0.737244861336261,0.1440218853873791,-0.6914185029151518,0.6334832306215039,0.489731136844955,0.5760875415495164,True,True,False,False,False,False,0.3573615761929764,0.5647231523859528,0.5647231523859528,0.21774574439468775,0.5760875415495164,True
74,False,False,False,4,3,0.15,ps,2,0.7321389062772792,0.6754031119612662,0.7767854569676427,1.1019790217201484,0.5780461007755667,0.12912656393913158,-0.40141763401896036,0.5638695485792129,0.38981592341518834,0.5165062557565263,True,True,False,False,False,False,0.5509895108600742,0.9519790217201484,0.9519790217201484,0.10138234500637644,0.5165062557565263,True
75,False,False,False,4,3,0.15,ps,3,0.6095181687246566,0.5772450222867094,0.6328262745433587,0.7873647933236929,0.71467447431155,-0.1047105000857961,-0.6491523307543918,0.7202556938957825,0.4648383470336873,-0.4188420003431844,True,True,False,False,False,False,0.39368239666184646,0.6373647933236929,0.6373647933236929,0.05558125225664934,0.4188420003431844,True
76,False,False,False,4,3,0.35,ps,0,0.6773375685364162,0.5450095439929846,0.7941157423145995,1.0365910815210695,0.5920949273448801,-0.49378403769165824,-0.6709464095634838,-0.23721998383896398,0.49378403769165824,-1.975136150766633,True,True,False,False,False,False,0.5182955407605347,0.6865910815210695,0.6865910815210695,0.24910619832161485,1.975136150766633,True
77,False,False,False,4,3,0.35,ps,1,0.6791455698471865,0.5202154362269886,0.7574076802863289,1.0681730133693914,0.5913264993453111,-0.1082222183714106,-0.4379560813837843,0.6112070625437069,0.41382574964326413,-0.4328888734856424,True,True,False,False,False,False,0.5340865066846957,0.7181730133693914,0.7181730133693914,0.23719224405934025,0.4328888734856424,True
78,False,False,False,4,3,0.35,ps,2,0.8187202788659906,0.6700492291770679,0.9681081233078568,1.2611969291957807,0.509947568767652,0.05003142658203602,-0.28423667670598346,0.3304663459301772,0.19214976493502775,0.20012570632814408,True,True,False,False,False,True,0.6305984645978904,0.9111969291957808,0.9111969291957808,0.2980588941307889,0.20012570632814408,True
